MOL_1,MOL_2,logV
CCOC(C)(C)C,COCCOCCO,0.17444330038497946
CCOC(C)(C)C,COCCOCCO,0.0850026906796989
CCOC(C)(C)C,COCCOCCO,-0.0004153326434395271
CCOC(C)(C)C,COCCOCCO,-0.08133786879373726
CCOC(C)(C)C,COCCOCCO,-0.1578092053919132
CCOC(C)(C)C,COCCOCCO,-0.22871828703383143
CCOC(C)(C)C,COCCOCCO,-0.2974099782157692
CCOC(C)(C)C,COCCOCCOCCO,0.7958370534644746
CCOC(C)(C)C,COCCOCCOCCO,0.6808178981524957
CCOC(C)(C)C,COCCOCCOCCO,0.5638785899799943
CCOC(C)(C)C,COCCOCCOCCO,0.44774946269396576
CCOC(C)(C)C,COCCOCCOCCO,0.3339116928125121
CCOC(C)(C)C,COCCOCCOCCO,0.22253156134519844
CCOC(C)(C)C,COCCOCCOCCO,0.11396527951936737
CCOC(C)(C)C,COCCOCCOCCO,0.00807997936302321
CCOC(C)(C)C,COCCOCCOCCO,-0.09515112958156656
CCOC(C)(C)C,COCCOCCOCCO,-0.19670436514093556
CCOC(C)(C)C,COCCOCCOCCO,-0.29740997821576914
CCOC(C)=O,Brc1ccccc1,-0.01881141133460523
CCOC(C)=O,Brc1ccccc1,-0.058225421839326885
CCOC(C)=O,Brc1ccccc1,-0.09732832618049586
CCOC(C)=O,Brc1ccccc1,-0.13673409125976194
CCOC(C)=O,Brc1ccccc1,-0.1756313426214017
CCOC(C)=O,Brc1ccccc1,-0.21486886539051503
CCOC(C)=O,Brc1ccccc1,-0.2537380264736444
CCOC(C)=O,Brc1ccccc1,-0.2927640251853486
CCOC(C)=O,Brc1ccccc1,-0.3318617615409826
CCOC(C)=O,C1CCOC1,-0.3733903816549643
CCOC(C)=O,C1CCOC1,-0.38440726882832355
CCOC(C)=O,C1CCOC1,-0.3914457034402591
CCOC(C)=O,C1CCOC1,-0.39739856274004937
CCOC(C)=O,C1CCOC1,-0.4020541676393581
CCOC(C)=O,C1CCOC1,-0.40540736905040575
CCOC(C)=O,C1CCOC1,-0.40882473920210416
CCOC(C)=O,C1CCOC1,-0.41040377506432457
CCOC(C)=O,C1CCOC1,-0.39012165265733245
CCOC(C)=O,C1CCOC1,-0.39054909481990835
CCOC(C)=O,CC(C)=O,-0.5311420585101816
CCOC(C)=O,CC(C)=O,-0.513988948354682
CCOC(C)=O,CC(C)=O,-0.4958845850658133
CCOC(C)=O,CC(C)=O,-0.4831000867690354
CCOC(C)=O,CC(C)=O,-0.465091802466171
CCOC(C)=O,CC(C)=O,-0.4496847469986728
CCOC(C)=O,CC(C)=O,-0.4366423251005993
CCOC(C)=O,CC(C)=O,-0.42252330284888245
CCOC(C)=O,CC(C)=O,-0.4093716824351482
CCOC(C)=O,CC(C)=O,-0.3966437268249431
CCOC(C)=O,CC(C)=O,-0.3842773762776126
CCOC(C)=O,CC(C)O,0.1543503903300272
CCOC(C)=O,CC(C)O,-0.0037532826818189083
CCOC(C)=O,CC(C)O,-0.11967334726830726
CCOC(C)=O,CC(C)O,-0.20418615853552158
CCOC(C)=O,CC(C)O,-0.26369456392195545
CCOC(C)=O,CC(C)O,-0.31426970969338164
CCOC(C)=O,CC(C)O,-0.34994618941579186
CCOC(C)=O,CC(C)O,-0.3816312400376262
CCOC(C)=O,CC(C)O,-0.39503789070144224
CCOC(C)=O,CC(C)O,-0.40807161886905297
CCOC(C)=O,CC(C)O,-0.41240604481383913
CCOC(C)=O,CC(CCO)CC(C)(C)C,1.0138182976399361
CCOC(C)=O,CC(CCO)CC(C)(C)C,0.776914347304625
CCOC(C)=O,CC(CCO)CC(C)(C)C,0.5957965800782431
CCOC(C)=O,CC(CCO)CC(C)(C)C,0.4478520247608993
CCOC(C)=O,CC(CCO)CC(C)(C)C,0.2840785484465321
CCOC(C)=O,CC(CCO)CC(C)(C)C,0.14396334455129606
CCOC(C)=O,CC(CCO)CC(C)(C)C,0.020626938412182074
CCOC(C)=O,CC(CCO)CC(C)(C)C,-0.08781439166587884
CCOC(C)=O,CC(CCO)CC(C)(C)C,-0.21093883593535812
CCOC(C)=O,CC(CCO)CC(C)(C)C,-0.3103512452932931
CCOC(C)=O,CC(CCO)CC(C)(C)C,-0.39503780752360146
CCOC(C)=O,CC(Cl)(Cl)Cl,-0.1381670023420551
CCOC(C)=O,CC(Cl)(Cl)Cl,-0.17578634383456432
CCOC(C)=O,CC(Cl)(Cl)Cl,-0.21092447480037455
CCOC(C)=O,CC(Cl)(Cl)Cl,-0.24217671901971727
CCOC(C)=O,CC(Cl)(Cl)Cl,-0.26938564118292835
CCOC(C)=O,CC(Cl)(Cl)Cl,-0.29315840275315186
CCOC(C)=O,CC(Cl)(Cl)Cl,-0.3159859711197563
CCOC(C)=O,CC(Cl)(Cl)Cl,-0.33916275316759
CCOC(C)=O,CC(Cl)(Cl)Cl,-0.3604469453971703
CCOC(C)=O,CC(Cl)(Cl)Cl,-0.3800291896323
CCOC(C)=O,CC(Cl)(Cl)Cl,-0.3973974795797436
CCOC(C)=O,CC(O)CO,1.3533635517760711
CCOC(C)=O,CC(O)CO,1.0558442613447616
CCOC(C)=O,CC(O)CO,0.7951071778219941
CCOC(C)=O,CC(O)CO,0.5617527039850644
CCOC(C)=O,CC(O)CO,0.36240347870674344
CCOC(C)=O,CC(O)CO,0.1887929770339268
CCOC(C)=O,CC(O)CO,0.022221763258151422
CCOC(C)=O,CC(O)CO,-0.11348688490903576
CCOC(C)=O,CC(O)CO,-0.22698372537304398
CCOC(C)=O,CC(O)CO,-0.3315998354152891
CCOC(C)=O,CC(O)CO,-0.41240604481383913
CCOC(C)=O,CCCCCC,-0.5427782680536443
CCOC(C)=O,CCCCCC,-0.543913187567814
CCOC(C)=O,CCCCCC,-0.5626114796176674
CCOC(C)=O,CCCCCC,-0.5398191982111299
CCOC(C)=O,CCCCCC,-0.5581188266274547
CCOC(C)=O,CCCCCC,-0.5316250801899082
CCOC(C)=O,CCCCCC,-0.5506394923508973
CCOC(C)=O,CCCCCC,-0.5199624036011713
CCOC(C)=O,CCCCCC,-0.5386197775114245
CCOC(C)=O,CCCCCC,-0.5053911741087023
CCOC(C)=O,CCCCCC,-0.5243190498719921
CCOC(C)=O,CCCCCC,-0.48703514983368223
CCOC(C)=O,CCCCCC,-0.5061644674512811
CCOC(C)=O,CCCCCC,-0.4680037743727175
CCOC(C)=O,CCCCCC,-0.4841252001949222
CCOC(C)=O,CCCCCC,-0.44312362024888746
CCOC(C)=O,CCCCCC,-0.4599855068003488
CCOC(C)=O,CCCCCC,-0.41620171476126944
CCOC(C)=O,CCCCCC,-0.43125103894312433
CCOC(C)=O,CCCCCC,-0.38448778261761457
CCOC(C)=O,CCCCCCCCCCO,0.9821511820783096
CCOC(C)=O,CCCCCCCCCCO,0.8238179834624447
CCOC(C)=O,CCCCCCCCCCO,0.6734833811166266
CCOC(C)=O,CCCCCCCCCCO,0.5306941439976235
CCOC(C)=O,CCCCCCCCCCO,0.3864396002854151
CCOC(C)=O,CCCCCCCCCCO,0.24571369528244458
CCOC(C)=O,CCCCCCCCCCO,0.1186195480071882
CCOC(C)=O,CCCCCCCCCCO,-0.02298159140682261
CCOC(C)=O,CCCCCCCCCCO,-0.13464892767267092
CCOC(C)=O,CCCCCCCCCCO,-0.238872432510883
CCOC(C)=O,CCCCCCCCCCO,-0.39503780752360146
CCOC(C)=O,CCCCCCCCO,0.7942057146980401
CCOC(C)=O,CCCCCCCCO,0.6418480553106457
CCOC(C)=O,CCCCCCCCO,0.49598595860552513
CCOC(C)=O,CCCCCCCCO,0.35991625803443883
CCOC(C)=O,CCCCCCCCO,0.2345478842656429
CCOC(C)=O,CCCCCCCCO,0.10694080235250854
CCOC(C)=O,CCCCCCCCO,-0.006991647053512914
CCOC(C)=O,CCCCCCCCO,-0.1161950380454133
CCOC(C)=O,CCCCCCCCO,-0.21616838817309994
CCOC(C)=O,CCCCCCCCO,-0.30196931399673566
CCOC(C)=O,CCCCCCCCO,-0.39503780752360146
CCOC(C)=O,CCCCCCCO,0.6975863404358935
CCOC(C)=O,CCCCCCCO,0.5364482297310054
CCOC(C)=O,CCCCCCCO,0.3945428400060171
CCOC(C)=O,CCCCCCCO,0.26526114939305945
CCOC(C)=O,CCCCCCCO,0.14559837930985145
CCOC(C)=O,CCCCCCCO,0.03378708488202773
CCOC(C)=O,CCCCCCCO,-0.06603723314543164
CCOC(C)=O,CCCCCCCO,-0.15366955738499744
CCOC(C)=O,CCCCCCCO,-0.24405550809428891
CCOC(C)=O,CCCCCCCO,-0.3208593356665976
CCOC(C)=O,CCCCCCCO,-0.39503780752360146
CCOC(C)=O,CCCCCCO,0.5833511248517653
CCOC(C)=O,CCCCCCO,0.4162008891896285
CCOC(C)=O,CCCCCCO,0.2809280846979326
CCOC(C)=O,CCCCCCO,0.16041484714681764
CCOC(C)=O,CCCCCCO,0.04979312810356588
CCOC(C)=O,CCCCCCO,-0.04871258746716505
CCOC(C)=O,CCCCCCO,-0.1439864900794695
CCOC(C)=O,CCCCCCO,-0.21950635211525826
CCOC(C)=O,CCCCCCO,-0.28195190029653777
CCOC(C)=O,CCCCCCO,-0.34437279218733435
CCOC(C)=O,CCCCCCO,-0.3950378075236014
CCOC(C)=O,CCCCCO,0.4726004165423223
CCOC(C)=O,CCCCCO,0.3180876137760496
CCOC(C)=O,CCCCCO,0.1830389678314521
CCOC(C)=O,CCCCCO,0.06504953870228632
CCOC(C)=O,CCCCCO,-0.03363438865878654
CCOC(C)=O,CCCCCO,-0.12128181763127942
CCOC(C)=O,CCCCCO,-0.1880538185848625
CCOC(C)=O,CCCCCO,-0.2508468535787072
CCOC(C)=O,CCCCCO,-0.31151767362866006
CCOC(C)=O,CCCCCO,-0.36114569187777096
CCOC(C)=O,CCCCCO,-0.39503780752360146
CCOC(C)=O,CCCO,0.1277764551961017
CCOC(C)=O,CCCO,0.0036365308016485416
CCOC(C)=O,CCCO,-0.09735820404673003
CCOC(C)=O,CCCO,-0.17241026363436157
CCOC(C)=O,CCCO,-0.23264412556003367
CCOC(C)=O,CCCO,-0.28083535245113095
CCOC(C)=O,CCCO,-0.27308752744032283
CCOC(C)=O,CCCO,-0.3091220930092829
CCOC(C)=O,CCCO,-0.33972942970754816
CCOC(C)=O,CCCO,-0.34722793308847244
CCOC(C)=O,CCO,-0.20481541031757602
CCOC(C)=O,CCO,-0.15108650912638688
CCOC(C)=O,CCO,-0.27164621797877153
CCOC(C)=O,CCO,-0.20919419517993365
CCOC(C)=O,CCO,-0.32666496979969
CCOC(C)=O,CCO,-0.25453319208450553
CCOC(C)=O,CCO,-0.3645162531850879
CCOC(C)=O,CCO,-0.29008080606401154
CCOC(C)=O,CCO,-0.3851027839668654
CCOC(C)=O,CCO,-0.3173780129091772
CCOC(C)=O,CCO,-0.4122314341507279
CCOC(C)=O,CCO,-0.34131026660992114
CCOC(C)=O,CCO,-0.42704952233363175
CCOC(C)=O,CCO,-0.3537350336192857
CCOC(C)=O,CCO,-0.438898616350944
CCOC(C)=O,CCO,-0.3665481118245042
CCOC(C)=O,CCO,-0.4436974992327127
CCOC(C)=O,CCOC(=O)c1ccccc1,0.17302338482760873
CCOC(C)=O,CCOC(=O)c1ccccc1,0.10711833036013767
CCOC(C)=O,CCOC(=O)c1ccccc1,0.04923448669524269
CCOC(C)=O,CCOC(=O)c1ccccc1,-0.01700440132274354
CCOC(C)=O,CCOC(=O)c1ccccc1,-0.0855673879969606
CCOC(C)=O,CCOC(=O)c1ccccc1,-0.15422576025739265
CCOC(C)=O,CCOC(=O)c1ccccc1,-0.2240002735180248
CCOC(C)=O,CO,-0.36810448469028156
CCOC(C)=O,CO,-0.3886097105953503
CCOC(C)=O,CO,-0.4061381346454474
CCOC(C)=O,CO,-0.41471116157493493
CCOC(C)=O,CO,-0.41974316651590665
CCOC(C)=O,CO,-0.4203673745871259
CCOC(C)=O,CO,-0.4191446051474453
CCOC(C)=O,CO,-0.41664282833907407
CCOC(C)=O,CO,-0.40941222194563986
CCOC(C)=O,Cc1ccc(C)cc1,-0.26930176545242074
CCOC(C)=O,Cc1ccc(C)cc1,-0.2819507387535282
CCOC(C)=O,Cc1ccc(C)cc1,-0.26737348283377504
CCOC(C)=O,Cc1ccc(C)cc1,-0.2958824420692437
CCOC(C)=O,Cc1ccc(C)cc1,-0.284980672974103
CCOC(C)=O,Cc1ccc(C)cc1,-0.30966658805089253
CCOC(C)=O,Cc1ccc(C)cc1,-0.3017326729225497
CCOC(C)=O,Cc1ccc(C)cc1,-0.3239905413398726
CCOC(C)=O,Cc1ccc(C)cc1,-0.31793810288795976
CCOC(C)=O,Cc1ccc(C)cc1,-0.3388553801730822
CCOC(C)=O,Cc1ccc(C)cc1,-0.33295619987747016
CCOC(C)=O,Cc1ccc(C)cc1,-0.3528417713373161
CCOC(C)=O,Cc1ccc(C)cc1,-0.3468351408813062
CCOC(C)=O,Cc1ccc(C)cc1,-0.36755315081565465
CCOC(C)=O,Cc1ccc(C)cc1,-0.3600120308027037
CCOC(C)=O,Cc1ccc(C)cc1,-0.38268474441863987
CCOC(C)=O,Cc1ccc(C)cc1,-0.372649439598883
CCOC(C)=O,Cc1ccc(C)cc1,-0.3773290071180074
CCOC(C)=O,Cc1ccc(C)cc1,-0.38378991659247186
CCOC(C)=O,Cc1ccccc1,-0.258848401148215
CCOC(C)=O,Cc1ccccc1,-0.2761760582826265
CCOC(C)=O,Cc1ccccc1,-0.32604315682131313
CCOC(C)=O,Cc1ccccc1,-0.2936944142242107
CCOC(C)=O,Cc1ccccc1,-0.3403156660967985
CCOC(C)=O,Cc1ccccc1,-0.30415046529406464
CCOC(C)=O,Cc1ccccc1,-0.35209990412500775
CCOC(C)=O,Cc1ccccc1,-0.32091218103588603
CCOC(C)=O,Cc1ccccc1,-0.3658905431974642
CCOC(C)=O,Cc1ccccc1,-0.32795485565665966
CCOC(C)=O,Cc1ccccc1,-0.376720705364578
CCOC(C)=O,Cc1ccccc1,-0.3347670392030948
CCOC(C)=O,Cc1ccccc1,-0.38625714370835346
CCOC(C)=O,Cc1ccccc1,-0.3488734034847367
CCOC(C)=O,Cc1ccccc1,-0.3947805594904686
CCOC(C)=O,Cc1ccccc1,-0.3569128182002919
CCOC(C)=O,Cc1ccccc1,-0.40335359496111856
CCOC(C)=O,Cc1ccccc1,-0.3677021997808477
CCOC(C)=O,Cc1ccccc1,-0.3585258894959005
CCOC(C)=O,Cc1ccccc1C,-0.17819767351973914
CCOC(C)=O,Cc1ccccc1C,-0.16220407656914665
CCOC(C)=O,Cc1ccccc1C,-0.20094070850571755
CCOC(C)=O,Cc1ccccc1C,-0.18506056546848354
CCOC(C)=O,Cc1ccccc1C,-0.22334769697848905
CCOC(C)=O,Cc1ccccc1C,-0.20846669858910016
CCOC(C)=O,Cc1ccccc1C,-0.2461911247368861
CCOC(C)=O,Cc1ccccc1C,-0.23171989302039658
CCOC(C)=O,Cc1ccccc1C,-0.2695323791279671
CCOC(C)=O,Cc1ccccc1C,-0.25570030723856035
CCOC(C)=O,Cc1ccccc1C,-0.2936556912784076
CCOC(C)=O,Cc1ccccc1C,-0.27931207393545476
CCOC(C)=O,Cc1ccccc1C,-0.3167176332736268
CCOC(C)=O,Cc1ccccc1C,-0.30333986211953556
CCOC(C)=O,Cc1ccccc1C,-0.33962835599242136
CCOC(C)=O,Cc1ccccc1C,-0.3283439491618816
CCOC(C)=O,Cc1ccccc1C,-0.36455235118145846
CCOC(C)=O,Cc1ccccc1C,-0.35305844881814585
CCOC(C)=O,Cc1ccccc1C,-0.3879640605057605
CCOC(C)=O,Cc1ccccc1C,-0.4138342938499151
CCOC(C)=O,ClC(Cl)(Cl)Cl,-0.07432700607875953
CCOC(C)=O,ClC(Cl)(Cl)Cl,-0.11976253936693074
CCOC(C)=O,ClC(Cl)(Cl)Cl,-0.15642473873207308
CCOC(C)=O,ClC(Cl)(Cl)Cl,-0.18902133962051232
CCOC(C)=O,ClC(Cl)(Cl)Cl,-0.22259132823207364
CCOC(C)=O,ClC(Cl)(Cl)Cl,-0.2525789118786614
CCOC(C)=O,ClC(Cl)(Cl)Cl,-0.28141415167179024
CCOC(C)=O,ClC(Cl)(Cl)Cl,-0.3116310847337433
CCOC(C)=O,ClC(Cl)(Cl)Cl,-0.3393285183970216
CCOC(C)=O,ClC(Cl)(Cl)Cl,-0.36822473238326076
CCOC(C)=O,ClC(Cl)(Cl)Cl,-0.3973974795797436
CCOC(C)=O,ClC(Cl)C(Cl)Cl,0.17158020193206341
CCOC(C)=O,ClC(Cl)C(Cl)Cl,0.14716228849230445
CCOC(C)=O,ClC(Cl)C(Cl)Cl,0.11619536582619006
CCOC(C)=O,ClC(Cl)C(Cl)Cl,0.07789177077231493
CCOC(C)=O,ClC(Cl)C(Cl)Cl,0.03162701466453067
CCOC(C)=O,ClC(Cl)C(Cl)Cl,-0.023815652142235747
CCOC(C)=O,ClC(Cl)C(Cl)Cl,-0.0851247166847674
CCOC(C)=O,ClC(Cl)C(Cl)Cl,-0.15435319199185776
CCOC(C)=O,ClC(Cl)C(Cl)Cl,-0.23406190286123188
CCOC(C)=O,ClC(Cl)C(Cl)Cl,-0.31481137447741336
CCOC(C)=O,ClC(Cl)C(Cl)Cl,-0.3973974795797436
CCOC(C)=O,ClC(Cl)Cl,-0.2899673009342465
CCOC(C)=O,ClC(Cl)Cl,-0.2714580680111368
CCOC(C)=O,ClC(Cl)Cl,-0.2632804220028441
CCOC(C)=O,ClC(Cl)Cl,-0.2619371213341729
CCOC(C)=O,ClC(Cl)Cl,-0.26832126827711045
CCOC(C)=O,ClC(Cl)Cl,-0.27852134823045643
CCOC(C)=O,ClC(Cl)Cl,-0.2962907609213704
CCOC(C)=O,ClC(Cl)Cl,-0.3189697437716963
CCOC(C)=O,ClC(Cl)Cl,-0.34437169077575597
CCOC(C)=O,ClC(Cl)Cl,-0.3704855916446264
CCOC(C)=O,ClC(Cl)Cl,-0.3973974795797436
CCOC(C)=O,ClCCCl,-0.14032142337155173
CCOC(C)=O,ClCCCl,-0.16840856845167496
CCOC(C)=O,ClCCCl,-0.19602177859322253
CCOC(C)=O,ClCCCl,-0.22027934427806184
CCOC(C)=O,ClCCCl,-0.24580840429371448
CCOC(C)=O,ClCCCl,-0.27150202031094944
CCOC(C)=O,ClCCCl,-0.2954937965593034
CCOC(C)=O,ClCCCl,-0.3206412659942377
CCOC(C)=O,ClCCCl,-0.34635672613192636
CCOC(C)=O,ClCCCl,-0.37217621536225143
CCOC(C)=O,ClCCCl,-0.39739747957974353
CCOC(C)=O,Clc1ccccc1,-0.1923475922764452
CCOC(C)=O,Clc1ccccc1,-0.2235823058353797
CCOC(C)=O,Clc1ccccc1,-0.25240912678051286
CCOC(C)=O,Clc1ccccc1,-0.2796523654818033
CCOC(C)=O,Clc1ccccc1,-0.3041411175024937
CCOC(C)=O,Clc1ccccc1,-0.3271558663067414
CCOC(C)=O,Clc1ccccc1,-0.347143523252913
CCOC(C)=O,Clc1ccccc1,-0.36604333793152877
CCOC(C)=O,O,-0.04822549191827485
CCOC(C)=O,O,0.007802983469616255
CCOC(C)=O,O,-0.016931620847099628
CCOC(C)=O,O,-0.05523381604372199
CCOC(C)=O,O,-0.10318220827451975
CCOC(C)=O,O,-0.1568554036937616
CCOC(C)=O,O,-0.21233200845571662
CCOC(C)=O,O,-0.26569062871465354
CCOC(C)=O,O,-0.3130098706248413
CCOC(C)=O,O,-0.35032469819471374
CCOC(C)=O,O,-0.372224624770697
CCOC(C)=O,O=C1CCCO1,0.2360331471176359
CCOC(C)=O,O=C1CCCO1,0.16379679698740168
CCOC(C)=O,O=C1CCCO1,0.09689459918969477
CCOC(C)=O,O=C1CCCO1,0.032257441060998086
CCOC(C)=O,O=C1CCCO1,-0.03056444962112936
CCOC(C)=O,O=C1CCCO1,-0.09115645680097918
CCOC(C)=O,O=C1CCCO1,-0.1494850596616275
CCOC(C)=O,O=C1CCCO1,-0.20654682509762018
CCOC(C)=O,O=C1CCCO1,-0.2630779153389519
CCOC(C)=O,O=C1CCCO1,-0.31673831101828764
CCOC(C)=O,O=C1CCCO1,-0.37059040089728107
CCOC(C)=O,O=[N+]([O-])c1ccccc1,0.26339933133400223
CCOC(C)=O,O=[N+]([O-])c1ccccc1,0.1695333420163915
CCOC(C)=O,O=[N+]([O-])c1ccccc1,0.20761346946573095
CCOC(C)=O,O=[N+]([O-])c1ccccc1,0.12843903307444796
CCOC(C)=O,O=[N+]([O-])c1ccccc1,0.15430065256119108
CCOC(C)=O,O=[N+]([O-])c1ccccc1,0.08264405791910544
CCOC(C)=O,O=[N+]([O-])c1ccccc1,0.09825498110879968
CCOC(C)=O,O=[N+]([O-])c1ccccc1,0.032004315814238314
CCOC(C)=O,O=[N+]([O-])c1ccccc1,0.039160923025351076
CCOC(C)=O,O=[N+]([O-])c1ccccc1,-0.023256277770437594
CCOC(C)=O,O=[N+]([O-])c1ccccc1,-0.022385463758319846
CCOC(C)=O,O=[N+]([O-])c1ccccc1,-0.08328673994717666
CCOC(C)=O,O=[N+]([O-])c1ccccc1,-0.08477152344509949
CCOC(C)=O,O=[N+]([O-])c1ccccc1,-0.1483324186911792
CCOC(C)=O,O=[N+]([O-])c1ccccc1,-0.148457661621268
CCOC(C)=O,O=[N+]([O-])c1ccccc1,-0.21803220403001125
CCOC(C)=O,O=[N+]([O-])c1ccccc1,-0.21547781136697575
CCOC(C)=O,O=[N+]([O-])c1ccccc1,-0.29164444963287184
CCOC(C)=O,O=[N+]([O-])c1ccccc1,-0.28785438626084414
CCOC(C)=O,O=[N+]([O-])c1ccccc1,-0.36251027048748924
CCOC(C)=O,OCCOCCO,1.1592930287606606
CCOC(C)=O,OCCOCCO,1.010632292317412
CCOC(C)=O,OCCOCCO,0.8536524529032498
CCOC(C)=O,OCCOCCO,0.688324919189786
CCOC(C)=O,OCCOCCO,0.5147982257915967
CCOC(C)=O,OCCOCCO,0.33300130088177515
CCOC(C)=O,OCCOCCO,0.14280680165479798
CCOC(C)=O,OCCOCCO,-0.05559253856687742
CCOC(C)=O,OCCOCCO,-0.26241029135356086
CCOC(C)=O,OCCOCCOCCO,1.3706524224021726
CCOC(C)=O,OCCOCCOCCO,1.2376738828370262
CCOC(C)=O,OCCOCCOCCO,1.0923649171883545
CCOC(C)=O,OCCOCCOCCO,0.9347383746425398
CCOC(C)=O,OCCOCCOCCO,0.7647451073589152
CCOC(C)=O,OCCOCCOCCO,0.582434175251442
CCOC(C)=O,OCCOCCOCCO,0.38778362567219904
CCOC(C)=O,OCCOCCOCCO,0.18090430965803567
CCOC(C)=O,OCCOCCOCCO,-0.03839184773918905
CCOC(C)=O,S=C=S,-0.4461169733561256
CCOC(C)=O,S=C=S,-0.43915518196346104
CCOC(C)=O,S=C=S,-0.42955980257497195
CCOC(C)=O,S=C=S,-0.41707461518941896
CCOC(C)=O,S=C=S,-0.4054409126235155
CCOC(C)=O,S=C=S,-0.39495046780459997
CCOC(C)=O,S=C=S,-0.38434496682727926
CCOC(C)=O,S=C=S,-0.37287902874685114
CCOC(C)=O,S=C=S,-0.3608788721882871
CCOC(C)=O,S=C=S,-0.3483754335367296
CCOC(C)=O,S=C=S,-0.33535802444387447
CCOC(C)=O,c1ccccc1,-0.234927798897208
CCOC(C)=O,c1ccccc1,-0.2479222338295733
CCOC(C)=O,c1ccccc1,-0.30608054373026383
CCOC(C)=O,c1ccccc1,-0.26970381065555393
CCOC(C)=O,c1ccccc1,-0.3246557555569289
CCOC(C)=O,c1ccccc1,-0.2934921475155577
CCOC(C)=O,c1ccccc1,-0.3403208990099548
CCOC(C)=O,c1ccccc1,-0.30895828415625126
CCOC(C)=O,c1ccccc1,-0.35537574169332387
CCOC(C)=O,c1ccccc1,-0.32282879899680905
CCOC(C)=O,c1ccccc1,-0.3693667573047356
CCOC(C)=O,c1ccccc1,-0.33570424339931515
CCOC(C)=O,c1ccccc1,-0.3806952525279637
CCOC(C)=O,c1ccccc1,-0.3466375835693059
CCOC(C)=O,c1ccccc1,-0.3912951889642608
CCOC(C)=O,c1ccccc1,-0.356802801159312
CCOC(C)=O,c1ccccc1,-0.4010103317097096
CCOC(C)=O,c1ccccc1,-0.36553165496762163
CCOC(C)=O,c1ccccc1,-0.40864296315165793
CCOC(C)=O,c1ccccc1,-0.3774751375964316
CCOC(C)C,CCO,-0.5966488403905674
CCOC(C)CO,CCO,0.3529272064706306
CCOC(C)OCC,Cl[Si](Cl)(Cl)Cl,-0.3655659856797022
CCOC(C)OCC,Cl[Si](Cl)(Cl)Cl,-0.36743569314789837
CCOC(C)OCC,Cl[Si](Cl)(Cl)Cl,-0.365485545998428
CCOC(C)OCC,Cl[Si](Cl)(Cl)Cl,-0.35908276687402535
CCOC(C)OCC,Cl[Si](Cl)(Cl)Cl,-0.34787455440392206
CCOC(C)OCC,Cl[Si](Cl)(Cl)Cl,-0.3299518836486942
CCOC(C)OCC,Cl[Si](Cl)(Cl)Cl,-0.309605819551131
CCOC(C)OCC,Cl[Si](Cl)(Cl)Cl,-0.2849440794888891
CCOC(C)OCC,Cl[Si](Cl)(Cl)Cl,-0.3044975195788405
CCOC(C)OCC,Cl[Si](Cl)(Cl)Cl,-0.37470872278034817
CCOC(C)OCC,Cl[Si](Cl)(Cl)Cl,-0.4162586256201695
CCOC(F)(C(F)(F)C(F)(F)C(F)(F)F)C(F)(C(F)(F)F)C(F)(F)F,CC(C)OC(C)C,-0.5250611479815626
CCOC(F)(C(F)(F)C(F)(F)C(F)(F)F)C(F)(C(F)(F)F)C(F)(F)F,CC(C)OC(C)C,-0.4565519929811914
CCOC(F)(C(F)(F)C(F)(F)C(F)(F)F)C(F)(C(F)(F)F)C(F)(F)F,CC(C)OC(C)C,-0.39397680002888047
CCOC(F)(C(F)(F)C(F)(F)C(F)(F)F)C(F)(C(F)(F)F)C(F)(F)F,CC(C)OC(C)C,-0.3379979765879111
CCOC(F)(C(F)(F)C(F)(F)C(F)(F)F)C(F)(C(F)(F)F)C(F)(F)F,CC(C)OC(C)C,-0.28402076179716473
CCOC(F)(C(F)(F)C(F)(F)C(F)(F)F)C(F)(C(F)(F)F)C(F)(F)F,CC(C)OC(C)C,-0.2216618421769177
CCOC(F)(C(F)(F)C(F)(F)C(F)(F)F)C(F)(C(F)(F)F)C(F)(F)F,CC(C)OC(C)C,-0.1633758881349042
CCOC(F)(C(F)(F)C(F)(F)C(F)(F)F)C(F)(C(F)(F)F)C(F)(F)F,CC(C)OC(C)C,-0.10096354280931413
CCOC(F)(C(F)(F)C(F)(F)C(F)(F)F)C(F)(C(F)(F)F)C(F)(F)F,CC(C)OC(C)C,-0.04128618645613891
CCOC(F)(C(F)(F)C(F)(F)C(F)(F)F)C(F)(C(F)(F)F)C(F)(F)F,CC(C)OC(C)C,0.013843792836900001
CCOC(F)(C(F)(F)C(F)(F)C(F)(F)F)C(F)(C(F)(F)F)C(F)(F)F,CC(C)OC(C)C,0.0644784829830628
CCOC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,CCOC(F)(F)C(F)(C(F)(F)F)C(F)(F)F,-0.2075264099201072
CCOC(OCC)OCC,CCO,-0.16765384494474286
CCOC=O,CC(C)Cc1ccccc1,-0.0735465019512148
CCOC=O,CC(C)Cc1ccccc1,-0.11108656806985262
CCOC=O,CC(C)Cc1ccccc1,-0.1480450493308804
CCOC=O,CC(C)Cc1ccccc1,-0.18438707870923152
CCOC=O,CC(C)Cc1ccccc1,-0.22162047546990435
CCOC=O,CC(C)Cc1ccccc1,-0.25868854128931357
CCOC=O,CC(C)Cc1ccccc1,-0.296094446323009
CCOC=O,CC(C)Cc1ccccc1,-0.3342992046693996
CCOC=O,CC(C)Cc1ccccc1,-0.37352024201269285
